osm_id,osm_type,name,tags,geometry_wkt
62065765,way,,"{""bridge"": ""yes"", ""highway"": ""pedestrian""}","LINESTRING (77.349572 32.0265304, 77.3496662 32.0262912)"
62065751,way,,"{""bridge"": ""yes"", ""highway"": ""footway""}","LINESTRING (77.345237 32.0266013, 77.345131 32.0268972)"
575543927,way,Pandu Bridge,"{""bridge"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""name"": ""Pandu Bridge"", ""sac_scale"": ""mountain_hiking"", ""surface"": ""ground"", ""trail_visibility"": ""good""}","LINESTRING (77.6711256 31.9417282, 77.6711714 31.9418275)"
575543972,way,,"{""bridge"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""sac_scale"": ""mountain_hiking"", ""surface"": ""ground"", ""trail_visibility"": ""good""}","LINESTRING (77.6005186 31.9695204, 77.6007278 31.969416)"
575543975,way,,"{""bridge"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""sac_scale"": ""mountain_hiking"", ""surface"": ""ground"", ""trail_visibility"": ""good""}","LINESTRING (77.582056 31.9731351, 77.5821927 31.9732126)"
575543981,way,,"{""bridge"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""sac_scale"": ""mountain_hiking"", ""surface"": ""ground"", ""trail_visibility"": ""good""}","LINESTRING (77.5660599 31.9786611, 77.5661868 31.9786022)"
575543989,way,,"{""bridge"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""sac_scale"": ""mountain_hiking"", ""surface"": ""ground"", ""trail_visibility"": ""good""}","LINESTRING (77.5428817 31.9885851, 77.5429399 31.9885814)"
581697077,way,Kalga to Kheerganga,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Kalga to Kheerganga""}","LINESTRING (77.4860631 31.997707, 77.4863874 31.9976668)"
575544009,way,,"{""bridge"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""sac_scale"": ""hiking"", ""surface"": ""ground"", ""trail_visibility"": ""good""}","LINESTRING (77.4859535 32.0009621, 77.4859881 32.0008653)"
1295489485,way,,"{""bridge"": ""yes"", ""highway"": ""track"", ""layer"": ""1""}","LINESTRING (77.2753012 32.0811517, 77.2755103 32.0810426)"
1295489487,way,,"{""bridge"": ""yes"", ""highway"": ""track"", ""layer"": ""1""}","LINESTRING (77.2785996 32.0855609, 77.2785058 32.085576)"
1295489490,way,,"{""bridge"": ""yes"", ""highway"": ""track"", ""layer"": ""1""}","LINESTRING (77.2850559 32.090359, 77.2849692 32.0903135)"
1295489492,way,,"{""bridge"": ""yes"", ""highway"": ""track"", ""layer"": ""1""}","LINESTRING (77.2935854 32.0979981, 77.2935185 32.0979392)"
673483225,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.2500765 32.1999693, 77.2501677 32.1998535)"
1511862200,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.2521636 32.2001175, 77.2520982 32.2002301)"
1108454146,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.2434839 32.2594071, 77.2436061 32.2594397)"
1187892077,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.2499128 32.2739016, 77.2501676 32.2738075)"
1357144866,way,Hamta Pass Trek,"{""bridge"": ""yes"", ""canvec:entity_definition"": ""A narrow path or route suitable for walking;hiking;"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Hamta Pass Trek"", ""surface"": ""ground"", ""tracktype"": ""grade5""}","LINESTRING (77.2563024 32.282964, 77.2563798 32.2829741)"
227086296,way,,"{""bridge"": ""yes"", ""highway"": ""tertiary"", ""layer"": ""1"", ""old_name"": ""Manali-Leh"", ""old_ref"": ""NH3"", ""source"": ""Bing""}","LINESTRING (77.2180585 32.3363922, 77.218129 32.3362187)"
1422612949,way,Kulu Highway,"{""bridge"": ""yes"", ""dual_carriageway"": ""yes"", ""highway"": ""trunk"", ""lane_markings"": ""no"", ""layer"": ""1"", ""name"": ""Kulu Highway"", ""oneway"": ""yes"", ""ref"": ""NH3"", ""ref:old"": ""NH21"", ""shoulder"": ""no"", ""surface"": ""asphalt""}","LINESTRING (77.1880222 32.2300408, 77.1880005 32.2301345)"
470025499,way,,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}","LINESTRING (77.1855205 32.230773, 77.185484 32.2307303)"
75765880,way,,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1"", ""smoothness"": ""good"", ""surface"": ""concrete""}","LINESTRING (77.1840045 32.2418452, 77.1839812 32.2418129)"
462829238,way,Old Kulu Highway,"{""bridge"": ""yes"", ""highway"": ""secondary"", ""lanes"": ""2"", ""layer"": ""1"", ""maxspeed"": ""50"", ""motorroad"": ""no"", ""name"": ""Old Kulu Highway"", ""ref"": ""MDR 29"", ""source"": ""GPS""}","LINESTRING (77.192237 32.242198, 77.192505 32.241603)"
